Lon,Lat,Elev,ampli47
9.575,46.8,0,0.44
9.575,46.825,0,0.44
9.575,46.85,0,0.61
9.575,46.875,0,0.44
9.575,46.9,0,0.44
9.575,46.925,0,0.56
9.575,46.95,0,0.56
9.575,46.975,0,0.56
9.575,47,0,0.47
9.575,47.025,0,0.47
9.575,47.05,0,0.44
9.575,47.075,0,0.47
9.575,47.1,0,0.47
9.575,47.125,0,0.47
9.575,47.15,0,0.47
9.575,47.175,0,0.47
9.575,47.2,0,0.47
9.575,47.225,0,0.61
9.575,47.25,0,0.47
9.575,47.275,0,0.8
9.575,47.3,0,0.8
9.575,47.325,0,0.8
9.575,47.35,0,1.19
9.575,47.375,0,0.8
9.575,47.4,0,0.47
9.575,47.425,0,0.53
9.575,47.45,0,0.99
9.575,47.475,0,1.03
9.575,47.5,0,0.47
9.575,47.525,0,0.47
9.575,47.55,0,0.47
9.575,47.575,0,0.47
9.575,47.6,0,0.94
9.575,47.625,0,0.94
9.575,47.65,0,0.94
9.575,47.675,0,1.19
9.575,47.7,0,1.19
9.575,47.725,0,0.86
9.575,47.75,0,1.19
9.575,47.775,0,0.86
9.575,47.8,0,0.86
9.6,45.8,0,0.47
9.6,45.825,0,0.47
9.6,45.85,0,0.47
9.6,45.875,0,0.47
9.6,45.9,0,0.47
9.6,45.925,0,0.47
9.6,45.95,0,0.47
9.6,45.975,0,0.47
9.6,46,0,0.47
9.6,46.025,0,0.47
9.6,46.05,0,0.95
9.6,46.075,0,0.95
9.6,46.1,0,0.95
9.6,46.125,0,0.95
9.6,46.15,0,0.47
9.6,46.175,0,0.47
9.6,46.2,0,0.47
9.6,46.225,0,0.47
9.6,46.25,0,0.95
9.6,46.275,0,0.47
9.6,46.3,0,0.47
9.6,46.325,0,0.47
9.6,46.35,0,0.93
9.6,46.375,0,0.47
9.6,46.4,0,0.47
9.6,46.425,0,0.47
9.6,46.45,0,0.47
9.6,46.475,0,0.47
9.6,46.5,0,0.47
9.6,46.525,0,0.47
9.6,46.55,0,0.61
9.6,46.575,0,0.47
9.6,46.6,0,0.56
9.6,46.625,0,0.16
9.6,46.65,0,0.47
9.6,46.675,0,0.47
9.6,46.7,0,0.47
9.6,46.725,0,0.61
9.6,46.75,0,0.47
9.6,46.775,0,0.47
9.6,46.8,0,0.61
9.6,46.825,0,0.44
9.6,46.85,0,0.44
9.6,46.875,0,0.44
9.6,46.9,0,0.44
9.6,46.925,0,0.44
9.6,46.95,0,0.44
9.6,46.975,0,0.44
9.6,47,0,0.47
9.6,47.025,0,0.61
9.6,47.05,0,0.47
9.6,47.075,0,0.47
9.6,47.1,0,0.47
9.6,47.125,0,0.47
9.6,47.15,0,0.47
9.6,47.175,0,0.47
9.6,47.2,0,0.47
9.6,47.225,0,0.61
9.6,47.25,0,0.47
9.6,47.275,0,0.8
9.6,47.3,0,0.8
9.6,47.325,0,0.8
9.6,47.35,0,0.8
9.6,47.375,0,1.19
9.6,47.4,0,1.19
9.6,47.425,0,0.53
9.6,47.45,0,0.99
9.6,47.475,0,0.8
9.6,47.5,0,0.47
9.6,47.525,0,0.47
9.6,47.55,0,0.47
9.6,47.575,0,0.47
9.6,47.6,0,0.94
9.6,47.625,0,0.94
9.6,47.65,0,0.86
9.6,47.675,0,0.86
9.6,47.7,0,0.94
9.6,47.725,0,0.86
9.6,47.75,0,0.86
9.6,47.775,0,1.19
9.6,47.8,0,0.86
9.625,45.8,0,0.47
9.625,45.825,0,0.47
9.625,45.85,0,0.47
9.625,45.875,0,0.47
9.625,45.9,0,0.47
9.625,45.925,0,0.47
9.625,45.95,0,0.47
9.625,45.975,0,0.47
9.625,46,0,0.47
9.625,46.025,0,0.47
9.625,46.05,0,0.47
9.625,46.075,0,0.95
9.625,46.1,0,0.95
9.625,46.125,0,0.95
9.625,46.15,0,0.95
9.625,46.175,0,0.47
9.625,46.2,0,0.61
9.625,46.225,0,0.47
9.625,46.25,0,0.47
9.625,46.275,0,0.47
9.625,46.3,0,0.47
9.625,46.325,0,0.47
9.625,46.35,0,0.47
9.625,46.375,0,0.61
9.625,46.4,0,0.47
9.625,46.425,0,0.95
9.625,46.45,0,0.47
9.625,46.475,0,0.47
9.625,46.5,0,0.47
9.625,46.525,0,0.47
9.625,46.55,0,0.61
9.625,46.575,0,0.47
9.625,46.6,0,0.47
9.625,46.625,0,0.47
9.625,46.65,0,0.47
9.625,46.675,0,0.61
9.625,46.7,0,0.47
9.625,46.725,0,0.47
9.625,46.75,0,0.95
9.625,46.775,0,0.47
9.625,46.8,0,0.44
9.625,46.825,0,0.44
9.625,46.85,0,0.61
9.625,46.875,0,0.47
9.625,46.9,0,0.44
9.625,46.925,0,0.61
9.625,46.95,0,0.44
9.625,46.975,0,0.44
9.625,47,0,0.47
9.625,47.025,0,0.47
9.625,47.05,0,0.47
9.625,47.075,0,0.47
9.625,47.1,0,0.47
9.625,47.125,0,0.47
9.625,47.15,0,0.47
9.625,47.175,0,0.47
9.625,47.2,0,0.61
9.625,47.225,0,0.47
9.625,47.25,0,0.47
9.625,47.275,0,0.8
9.625,47.3,0,0.8
9.625,47.325,0,0.8
9.625,47.35,0,0.8
9.625,47.375,0,1.19
9.625,47.4,0,1.19
9.625,47.425,0,0.8
9.625,47.45,0,0.99
9.625,47.475,0,0.8
9.625,47.5,0,0.47
9.625,47.525,0,0.47
9.625,47.55,0,0.47
9.625,47.575,0,0.94
9.625,47.6,0,0.86
9.625,47.625,0,0.86
9.625,47.65,0,0.86
9.625,47.675,0,0.86
9.625,47.7,0,0.88
9.625,47.725,0,0.86
9.625,47.75,0,1.19
9.625,47.775,0,0.86
9.625,47.8,0,0.94
9.65,45.8,0,0.47
9.65,45.825,0,0.47
9.65,45.85,0,0.47
9.65,45.875,0,0.47
9.65,45.9,0,0.47
9.65,45.925,0,0.47
9.65,45.95,0,0.47
9.65,45.975,0,0.47
9.65,46,0,0.47
9.65,46.025,0,0.47
9.65,46.05,0,0.47
9.65,46.075,0,0.47
9.65,46.1,0,0.95
9.65,46.125,0,0.95
9.65,46.15,0,0.95
9.65,46.175,0,0.47
9.65,46.2,0,0.95
9.65,46.225,0,0.47
9.65,46.25,0,0.47
9.65,46.275,0,0.47
9.65,46.3,0,0.47
9.65,46.325,0,0.47
9.65,46.35,0,0.47
9.65,46.375,0,0.47
9.65,46.4,0,0.47
9.65,46.425,0,0.47
9.65,46.45,0,0.47
9.65,46.475,0,0.93
9.65,46.5,0,0.47
9.65,46.525,0,0.61
9.65,46.55,0,0.47
9.65,46.575,0,0.47
9.65,46.6,0,0.47
9.65,46.625,0,0.47
9.65,46.65,0,0.47
9.65,46.675,0,0.61
9.65,46.7,0,0.47
9.65,46.725,0,0.47
9.65,46.75,0,0.47
9.65,46.775,0,0.47
9.65,46.8,0,0.47
9.65,46.825,0,0.61
9.65,46.85,0,0.61
9.65,46.875,0,0.47
9.65,46.9,0,0.47
9.65,46.925,0,0.44
9.65,46.95,0,0.44
9.65,46.975,0,0.45
9.65,47,0,0.47
9.65,47.025,0,0.44
9.65,47.05,0,0.44
9.65,47.075,0,0.47
9.65,47.1,0,0.47
9.65,47.125,0,0.47
9.65,47.15,0,0.47
9.65,47.175,0,0.47
9.65,47.2,0,0.61
9.65,47.225,0,0.47
9.65,47.25,0,0.8
9.65,47.275,0,0.56
9.65,47.3,0,0.47
9.65,47.325,0,0.47
9.65,47.35,0,0.8
9.65,47.375,0,0.8
9.65,47.4,0,0.8
9.65,47.425,0,0.8
9.65,47.45,0,0.8
9.65,47.475,0,0.8
9.65,47.5,0,0.47
9.65,47.525,0,0.47
9.65,47.55,0,0.47
9.65,47.575,0,0.86
9.65,47.6,0,0.86
9.65,47.625,0,0.86
9.65,47.65,0,0.86
9.65,47.675,0,0.86
9.65,47.7,0,0.88
9.65,47.725,0,0.86
9.65,47.75,0,0.86
9.65,47.775,0,0.86
9.65,47.8,0,1.07
9.675,45.8,0,0.47
9.675,45.825,0,0.47
9.675,45.85,0,0.47
9.675,45.875,0,0.47
9.675,45.9,0,0.47
9.675,45.925,0,0.47
9.675,45.95,0,0.93
9.675,45.975,0,0.47
9.675,46,0,0.47
9.675,46.025,0,0.47
9.675,46.05,0,0.47
9.675,46.075,0,0.47
9.675,46.1,0,0.95
9.675,46.125,0,0.95
9.675,46.15,0,0.95
9.675,46.175,0,0.8
9.675,46.2,0,0.95
9.675,46.225,0,0.47
9.675,46.25,0,0.47
9.675,46.275,0,0.47
9.675,46.3,0,0.47
9.675,46.325,0,0.47
9.675,46.35,0,0.47
9.675,46.375,0,0.47
9.675,46.4,0,0.47
9.675,46.425,0,0.47
9.675,46.45,0,0.47
9.675,46.475,0,0.47
9.675,46.5,0,0.47
9.675,46.525,0,0.61
9.675,46.55,0,0.47
9.675,46.575,0,0.47
9.675,46.6,0,0.47
9.675,46.625,0,0.47
9.675,46.65,0,0.47
9.675,46.675,0,0.93
9.675,46.7,0,0.47
9.675,46.725,0,0.47
9.675,46.75,0,0.47
9.675,46.775,0,0.61
9.675,46.8,0,0.47
9.675,46.825,0,0.61
9.675,46.85,0,0.61
9.675,46.875,0,0.47
9.675,46.9,0,0.47
9.675,46.925,0,0.47
9.675,46.95,0,0.44
9.675,46.975,0,0.61
9.675,47,0,0.44
9.675,47.025,0,0.47
9.675,47.05,0,0.47
9.675,47.075,0,0.47
9.675,47.1,0,0.47
9.675,47.125,0,0.47
9.675,47.15,0,0.47
9.675,47.175,0,0.47
9.675,47.2,0,0.47
9.675,47.225,0,0.56
9.675,47.25,0,0.47
9.675,47.275,0,0.47
9.675,47.3,0,0.47
9.675,47.325,0,0.47
9.675,47.35,0,0.47
9.675,47.375,0,0.8
9.675,47.4,0,0.8
9.675,47.425,0,0.8
9.675,47.45,0,0.8
9.675,47.475,0,0.8
9.675,47.5,0,0.47
9.675,47.525,0,0.47
9.675,47.55,0,0.47
9.675,47.575,0,0.86
9.675,47.6,0,0.86
9.675,47.625,0,0.86
9.675,47.65,0,1.19
9.675,47.675,0,0.86
9.675,47.7,0,0.86
9.675,47.725,0,0.86
9.675,47.75,0,0.86
9.675,47.775,0,0.86
9.675,47.8,0,1.19
9.7,45.8,0,0.47
9.7,45.825,0,0.47
9.7,45.85,0,0.47
9.7,45.875,0,0.47
9.7,45.9,0,0.47
9.7,45.925,0,0.47
9.7,45.95,0,0.93
9.7,45.975,0,0.47
9.7,46,0,0.47
9.7,46.025,0,0.47
9.7,46.05,0,0.47
9.7,46.075,0,0.47
9.7,46.1,0,0.95
9.7,46.125,0,0.95
9.7,46.15,0,0.95
9.7,46.175,0,0.8
9.7,46.2,0,0.95
9.7,46.225,0,0.47
9.7,46.25,0,0.47
9.7,46.275,0,0.47
9.7,46.3,0,0.47
9.7,46.325,0,0.47
9.7,46.35,0,0.47
9.7,46.375,0,0.47
9.7,46.4,0,0.47
9.7,46.425,0,0.47
9.7,46.45,0,0.47
9.7,46.475,0,0.47
9.7,46.5,0,0.47
9.7,46.525,0,0.47
9.7,46.55,0,0.47
9.7,46.575,0,0.47
9.7,46.6,0,0.47
9.7,46.625,0,0.47
9.7,46.65,0,0.47
9.7,46.675,0,0.47
9.7,46.7,0,0.47
9.7,46.725,0,0.47
9.7,46.75,0,0.61
9.7,46.775,0,0.93
9.7,46.8,0,0.61
9.7,46.825,0,0.61
9.7,46.85,0,0.47
9.7,46.875,0,0.47
9.7,46.9,0,0.47
9.7,46.925,0,0.47
9.7,46.95,0,0.44
9.7,46.975,0,0.44
9.7,47,0,0.44
9.7,47.025,0,0.47
9.7,47.05,0,0.47
9.7,47.075,0,0.47
9.7,47.1,0,0.47
9.7,47.125,0,0.47
9.7,47.15,0,0.47
9.7,47.175,0,0.47
9.7,47.2,0,0.47
9.7,47.225,0,0.47
9.7,47.25,0,0.61
9.7,47.275,0,0.47
9.7,47.3,0,0.47
9.7,47.325,0,0.47
9.7,47.35,0,0.47
9.7,47.375,0,0.8
9.7,47.4,0,1.19
9.7,47.425,0,1.19
9.7,47.45,0,0.8
9.7,47.475,0,0.8
9.7,47.5,0,0.8
9.7,47.525,0,0.47
9.7,47.55,0,0.47
9.7,47.575,0,0.86
9.7,47.6,0,1.19
9.7,47.625,0,1.19
9.7,47.65,0,0.86
9.7,47.675,0,0.86
9.7,47.7,0,0.86
9.7,47.725,0,0.86
9.7,47.75,0,0.86
9.7,47.775,0,0.86
9.7,47.8,0,0.86
9.725,45.8,0,0.47
9.725,45.825,0,0.47
9.725,45.85,0,0.47
9.725,45.875,0,0.47
9.725,45.9,0,0.47
9.725,45.925,0,0.47
9.725,45.95,0,0.47
9.725,45.975,0,0.47
9.725,46,0,0.47
9.725,46.025,0,0.47
9.725,46.05,0,0.47
9.725,46.075,0,0.47
9.725,46.1,0,0.47
9.725,46.125,0,0.95
9.725,46.15,0,0.56
9.725,46.175,0,0.47
9.725,46.2,0,0.95
9.725,46.225,0,0.95
9.725,46.25,0,0.95
9.725,46.275,0,0.47
9.725,46.3,0,0.47
9.725,46.325,0,0.47
9.725,46.35,0,0.47
9.725,46.375,0,0.47
9.725,46.4,0,0.47
9.725,46.425,0,0.47
9.725,46.45,0,0.47
9.725,46.475,0,0.47
9.725,46.5,0,0.47
9.725,46.525,0,0.47
9.725,46.55,0,0.47
9.725,46.575,0,0.47
9.725,46.6,0,0.47
9.725,46.625,0,0.47
9.725,46.65,0,0.47
9.725,46.675,0,0.47
9.725,46.7,0,0.47
9.725,46.725,0,0.47
9.725,46.75,0,0.47
9.725,46.775,0,0.47
9.725,46.8,0,0.47
9.725,46.825,0,0.47
9.725,46.85,0,0.47
9.725,46.875,0,0.61
9.725,46.9,0,0.61
9.725,46.925,0,0.47
9.725,46.95,0,0.47
9.725,46.975,0,0.44
9.725,47,0,0.44
9.725,47.025,0,0.47
9.725,47.05,0,0.47
9.725,47.075,0,0.47
9.725,47.1,0,0.47
9.725,47.125,0,0.47
9.725,47.15,0,0.47
9.725,47.175,0,0.47
9.725,47.2,0,0.47
9.725,47.225,0,0.47
9.725,47.25,0,0.47
9.725,47.275,0,0.47
9.725,47.3,0,0.47
9.725,47.325,0,0.47
9.725,47.35,0,0.47
9.725,47.375,0,0.47
9.725,47.4,0,0.8
9.725,47.425,0,0.8
9.725,47.45,0,0.8
9.725,47.475,0,0.8
9.725,47.5,0,0.94
9.725,47.525,0,0.47
9.725,47.55,0,0.94
9.725,47.575,0,0.86
9.725,47.6,0,0.86
9.725,47.625,0,0.86
9.725,47.65,0,0.86
9.725,47.675,0,0.86
9.725,47.7,0,0.86
9.725,47.725,0,0.86
9.725,47.75,0,0.86
9.725,47.775,0,0.86
9.725,47.8,0,0.86
9.75,45.8,0,0.47
9.75,45.825,0,0.47
9.75,45.85,0,0.47
9.75,45.875,0,0.47
9.75,45.9,0,0.47
9.75,45.925,0,0.47
9.75,45.95,0,0.47
9.75,45.975,0,0.47
9.75,46,0,0.47
9.75,46.025,0,0.47
9.75,46.05,0,0.47
9.75,46.075,0,0.47
9.75,46.1,0,0.47
9.75,46.125,0,0.95
9.75,46.15,0,0.56
9.75,46.175,0,0.47
9.75,46.2,0,0.95
9.75,46.225,0,0.95
9.75,46.25,0,0.47
9.75,46.275,0,0.47
9.75,46.3,0,0.47
9.75,46.325,0,0.47
9.75,46.35,0,0.47
9.75,46.375,0,0.47
9.75,46.4,0,0.95
9.75,46.425,0,0.47
9.75,46.45,0,0.47
9.75,46.475,0,0.47
9.75,46.5,0,0.47
9.75,46.525,0,0.47
9.75,46.55,0,0.47
9.75,46.575,0,0.61
9.75,46.6,0,0.47
9.75,46.625,0,0.47
9.75,46.65,0,0.47
9.75,46.675,0,0.47
9.75,46.7,0,0.47
9.75,46.725,0,0.47
9.75,46.75,0,0.47
9.75,46.775,0,0.47
9.75,46.8,0,0.47
9.75,46.825,0,0.44
9.75,46.85,0,0.61
9.75,46.875,0,0.61
9.75,46.9,0,0.47
9.75,46.925,0,0.47
9.75,46.95,0,0.47
9.75,46.975,0,0.44
9.75,47,0,0.44
9.75,47.025,0,0.47
9.75,47.05,0,0.47
9.75,47.075,0,0.47
9.75,47.1,0,0.47
9.75,47.125,0,0.47
9.75,47.15,0,0.47
9.75,47.175,0,0.47
9.75,47.2,0,0.56
9.75,47.225,0,0.47
9.75,47.25,0,0.47
9.75,47.275,0,0.47
9.75,47.3,0,0.47
9.75,47.325,0,0.47
9.75,47.35,0,0.47
9.75,47.375,0,0.47
9.75,47.4,0,0.47
9.75,47.425,0,0.56
9.75,47.45,0,0.8
9.75,47.475,0,0.8
9.75,47.5,0,0.94
9.75,47.525,0,1.07
9.75,47.55,0,0.86
9.75,47.575,0,0.86
9.75,47.6,0,0.86
9.75,47.625,0,0.86
9.75,47.65,0,1.07
9.75,47.675,0,0.88
9.75,47.7,0,0.86
9.75,47.725,0,0.86
9.75,47.75,0,0.86
9.75,47.775,0,1.19
9.75,47.8,0,0.86
9.775,45.8,0,0.47
9.775,45.825,0,0.47
9.775,45.85,0,0.47
9.775,45.875,0,0.47
9.775,45.9,0,0.47
9.775,45.925,0,0.47
9.775,45.95,0,0.47
9.775,45.975,0,0.47
9.775,46,0,0.47
9.775,46.025,0,0.47
9.775,46.05,0,0.95
9.775,46.075,0,0.47
9.775,46.1,0,0.47
9.775,46.125,0,0.47
9.775,46.15,0,0.8
9.775,46.175,0,0.47
9.775,46.2,0,0.95
9.775,46.225,0,0.47
9.775,46.25,0,0.47
9.775,46.275,0,0.47
9.775,46.3,0,0.47
9.775,46.325,0,0.47
9.775,46.35,0,0.47
9.775,46.375,0,0.47
9.775,46.4,0,0.95
9.775,46.425,0,0.47
9.775,46.45,0,0.47
9.775,46.475,0,0.47
9.775,46.5,0,0.95
9.775,46.525,0,0.61
9.775,46.55,0,0.47
9.775,46.575,0,0.47
9.775,46.6,0,0.47
9.775,46.625,0,0.47
9.775,46.65,0,0.47
9.775,46.675,0,0.47
9.775,46.7,0,0.93
9.775,46.725,0,0.47
9.775,46.75,0,0.47
9.775,46.775,0,0.61
9.775,46.8,0,0.95
9.775,46.825,0,0.47
9.775,46.85,0,0.47
9.775,46.875,0,0.61
9.775,46.9,0,0.61
9.775,46.925,0,0.47
9.775,46.95,0,0.47
9.775,46.975,0,0.47
9.775,47,0,0.61
9.775,47.025,0,0.61
9.775,47.05,0,0.47
9.775,47.075,0,0.47
9.775,47.1,0,0.47
9.775,47.125,0,0.47
9.775,47.15,0,0.47
9.775,47.175,0,0.47
9.775,47.2,0,0.56
9.775,47.225,0,0.47
9.775,47.25,0,0.47
9.775,47.275,0,0.47
9.775,47.3,0,0.47
9.775,47.325,0,0.47
9.775,47.35,0,0.61
9.775,47.375,0,0.47
9.775,47.4,0,0.47
9.775,47.425,0,0.61
9.775,47.45,0,0.53
9.775,47.475,0,0.99
9.775,47.5,0,0.94
9.775,47.525,0,1.07
9.775,47.55,0,1.07
9.775,47.575,0,0.86
9.775,47.6,0,1.07
9.775,47.625,0,1.19
9.775,47.65,0,0.88
9.775,47.675,0,0.94
9.775,47.7,0,1.07
9.775,47.725,0,0.86
9.775,47.75,0,0.86
9.775,47.775,0,0.86
9.775,47.8,0,0.86
9.8,45.8,0,0.47
9.8,45.825,0,0.47
9.8,45.85,0,0.47
9.8,45.875,0,0.47
9.8,45.9,0,0.47
9.8,45.925,0,0.47
9.8,45.95,0,0.47
9.8,45.975,0,0.47
9.8,46,0,0.47
9.8,46.025,0,0.47
9.8,46.05,0,0.47
9.8,46.075,0,0.95
9.8,46.1,0,0.47
9.8,46.125,0,0.47
9.8,46.15,0,0.56
9.8,46.175,0,0.47
9.8,46.2,0,0.95
9.8,46.225,0,0.47
9.8,46.25,0,0.47
9.8,46.275,0,0.47
9.8,46.3,0,0.47
9.8,46.325,0,0.95
9.8,46.35,0,0.47
9.8,46.375,0,0.95
9.8,46.4,0,0.47
9.8,46.425,0,0.61
9.8,46.45,0,0.47
9.8,46.475,0,0.47
9.8,46.5,0,0.47
9.8,46.525,0,0.47
9.8,46.55,0,0.47
9.8,46.575,0,0.47
9.8,46.6,0,0.47
9.8,46.625,0,0.61
9.8,46.65,0,0.47
9.8,46.675,0,0.47
9.8,46.7,0,0.47
9.8,46.725,0,0.61
9.8,46.75,0,0.95
9.8,46.775,0,0.61
9.8,46.8,0,0.95
9.8,46.825,0,0.95
9.8,46.85,0,0.47
9.8,46.875,0,0.47
9.8,46.9,0,0.47
9.8,46.925,0,0.47
9.8,46.95,0,0.61
9.8,46.975,0,0.61
9.8,47,0,0.61
9.8,47.025,0,0.44
9.8,47.05,0,0.47
9.8,47.075,0,0.95
9.8,47.1,0,0.47
9.8,47.125,0,0.47
9.8,47.15,0,0.56
9.8,47.175,0,0.47
9.8,47.2,0,0.61
9.8,47.225,0,0.61
9.8,47.25,0,0.47
9.8,47.275,0,0.47
9.8,47.3,0,0.47
9.8,47.325,0,0.47
9.8,47.35,0,0.47
9.8,47.375,0,0.61
9.8,47.4,0,0.47
9.8,47.425,0,0.57
9.8,47.45,0,0.47
9.8,47.475,0,0.86
9.8,47.5,0,1.03
9.8,47.525,0,1.07
9.8,47.55,0,1.07
9.8,47.575,0,0.86
9.8,47.6,0,1.07
9.8,47.625,0,1.07
9.8,47.65,0,0.86
9.8,47.675,0,0.94
9.8,47.7,0,1.07
9.8,47.725,0,0.88
9.8,47.75,0,0.86
9.8,47.775,0,0.86
9.8,47.8,0,1.19
9.825,45.8,0,0.47
9.825,45.825,0,0.47
9.825,45.85,0,0.47
9.825,45.875,0,0.47
9.825,45.9,0,0.47
9.825,45.925,0,0.47
9.825,45.95,0,0.47
9.825,45.975,0,0.47
9.825,46,0,0.47
9.825,46.025,0,0.47
9.825,46.05,0,0.47
9.825,46.075,0,0.95
9.825,46.1,0,0.47
9.825,46.125,0,0.47
9.825,46.15,0,0.56
9.825,46.175,0,0.95
9.825,46.2,0,0.95
9.825,46.225,0,0.61
9.825,46.25,0,0.61
9.825,46.275,0,0.47
9.825,46.3,0,0.47
9.825,46.325,0,0.47
9.825,46.35,0,0.47
9.825,46.375,0,0.47
9.825,46.4,0,0.47
9.825,46.425,0,0.47
9.825,46.45,0,0.47
9.825,46.475,0,0.47
9.825,46.5,0,0.95
9.825,46.525,0,0.47
9.825,46.55,0,0.47
9.825,46.575,0,0.47
9.825,46.6,0,0.47
9.825,46.625,0,0.95
9.825,46.65,0,0.93
9.825,46.675,0,0.47
9.825,46.7,0,0.47
9.825,46.725,0,0.47
9.825,46.75,0,0.95
9.825,46.775,0,0.95
9.825,46.8,0,0.47
9.825,46.825,0,0.47
9.825,46.85,0,0.47
9.825,46.875,0,0.61
9.825,46.9,0,0.47
9.825,46.925,0,0.61
9.825,46.95,0,0.61
9.825,46.975,0,0.61
9.825,47,0,0.47
9.825,47.025,0,0.44
9.825,47.05,0,0.47
9.825,47.075,0,0.95
9.825,47.1,0,0.47
9.825,47.125,0,0.47
9.825,47.15,0,0.47
9.825,47.175,0,0.47
9.825,47.2,0,0.61
9.825,47.225,0,0.47
9.825,47.25,0,0.47
9.825,47.275,0,0.47
9.825,47.3,0,0.47
9.825,47.325,0,0.47
9.825,47.35,0,0.47
9.825,47.375,0,0.61
9.825,47.4,0,0.61
9.825,47.425,0,0.57
9.825,47.45,0,0.53
9.825,47.475,0,0.53
9.825,47.5,0,0.86
9.825,47.525,0,1.07
9.825,47.55,0,1.07
9.825,47.575,0,1.07
9.825,47.6,0,1.07
9.825,47.625,0,0.86
9.825,47.65,0,0.86
9.825,47.675,0,0.86
9.825,47.7,0,0.94
9.825,47.725,0,1.19
9.825,47.75,0,0.86
9.825,47.775,0,1.19
9.825,47.8,0,0.86
9.85,45.8,0,0.47
9.85,45.825,0,0.47
9.85,45.85,0,0.47
9.85,45.875,0,0.47
9.85,45.9,0,0.47
9.85,45.925,0,0.47
9.85,45.95,0,0.47
9.85,45.975,0,0.47
9.85,46,0,0.47
9.85,46.025,0,0.47
9.85,46.05,0,0.47
9.85,46.075,0,0.95
9.85,46.1,0,0.47
9.85,46.125,0,0.47
9.85,46.15,0,0.47
9.85,46.175,0,0.95
9.85,46.2,0,0.47
9.85,46.225,0,0.47
9.85,46.25,0,0.61
9.85,46.275,0,0.95
9.85,46.3,0,0.61
9.85,46.325,0,0.47
9.85,46.35,0,0.47
9.85,46.375,0,0.47
9.85,46.4,0,0.47
9.85,46.425,0,0.47
9.85,46.45,0,0.47
9.85,46.475,0,0.47
9.85,46.5,0,0.95
9.85,46.525,0,0.47
9.85,46.55,0,0.47
9.85,46.575,0,0.47
9.85,46.6,0,0.47
9.85,46.625,0,0.47
9.85,46.65,0,0.47
9.85,46.675,0,0.93
9.85,46.7,0,0.93
9.85,46.725,0,0.47
9.85,46.75,0,0.61
9.85,46.775,0,0.47
9.85,46.8,0,0.93
9.85,46.825,0,0.47
9.85,46.85,0,0.61
9.85,46.875,0,0.61
9.85,46.9,0,0.47
9.85,46.925,0,0.44
9.85,46.95,0,0.44
9.85,46.975,0,0.47
9.85,47,0,0.61
9.85,47.025,0,0.44
9.85,47.05,0,0.47
9.85,47.075,0,0.95
9.85,47.1,0,0.56
9.85,47.125,0,0.93
9.85,47.15,0,0.47
9.85,47.175,0,0.47
9.85,47.2,0,0.47
9.85,47.225,0,0.47
9.85,47.25,0,0.47
9.85,47.275,0,0.47
9.85,47.3,0,0.47
9.85,47.325,0,0.47
9.85,47.35,0,0.47
9.85,47.375,0,0.61
9.85,47.4,0,0.47
9.85,47.425,0,0.47
9.85,47.45,0,0.53
9.85,47.475,0,0.53
9.85,47.5,0,0.99
9.85,47.525,0,1.03
9.85,47.55,0,0.86
9.85,47.575,0,0.86
9.85,47.6,0,1.07
9.85,47.625,0,0.86
9.85,47.65,0,0.86
9.85,47.675,0,0.86
9.85,47.7,0,0.86
9.85,47.725,0,0.86
9.85,47.75,0,0.86
9.85,47.775,0,0.86
9.85,47.8,0,0.86
9.875,45.8,0,0.94
9.875,45.825,0,0.47
9.875,45.85,0,0.47
9.875,45.875,0,0.47
9.875,45.9,0,0.47
9.875,45.925,0,0.47
9.875,45.95,0,0.47
9.875,45.975,0,0.47
9.875,46,0,0.47
9.875,46.025,0,0.95
9.875,46.05,0,0.47
9.875,46.075,0,0.95
9.875,46.1,0,0.47
9.875,46.125,0,0.47
9.875,46.15,0,0.47
9.875,46.175,0,0.95
9.875,46.2,0,0.47
9.875,46.225,0,0.47
9.875,46.25,0,0.95
9.875,46.275,0,0.61
9.875,46.3,0,0.95
9.875,46.325,0,0.47
9.875,46.35,0,0.47
9.875,46.375,0,0.47
9.875,46.4,0,0.47
9.875,46.425,0,0.47
9.875,46.45,0,0.47
9.875,46.475,0,0.47
9.875,46.5,0,0.61
9.875,46.525,0,0.47
9.875,46.55,0,0.47
9.875,46.575,0,0.47
9.875,46.6,0,0.47
9.875,46.625,0,0.47
9.875,46.65,0,0.61
9.875,46.675,0,0.61
9.875,46.7,0,0.61
9.875,46.725,0,0.47
9.875,46.75,0,0.47
9.875,46.775,0,0.93
9.875,46.8,0,0.95
9.875,46.825,0,0.47
9.875,46.85,0,0.47
9.875,46.875,0,0.56
9.875,46.9,0,0.61
9.875,46.925,0,0.47
9.875,46.95,0,0.47
9.875,46.975,0,0.47
9.875,47,0,0.44
9.875,47.025,0,0.47
9.875,47.05,0,0.47
9.875,47.075,0,0.47
9.875,47.1,0,0.47
9.875,47.125,0,0.47
9.875,47.15,0,0.47
9.875,47.175,0,0.47
9.875,47.2,0,0.47
9.875,47.225,0,0.47
9.875,47.25,0,0.47
9.875,47.275,0,0.47
9.875,47.3,0,0.47
9.875,47.325,0,0.47
9.875,47.35,0,0.47
9.875,47.375,0,0.47
9.875,47.4,0,0.47
9.875,47.425,0,0.61
9.875,47.45,0,0.53
9.875,47.475,0,0.57
9.875,47.5,0,0.47
9.875,47.525,0,0.99
